Subject,Block,Trial,Direction,Velocity,Blink,BlinkDuration,ResponseError
225,2,63,1,240,0,0,-1.3932
225,2,64,1,180,0,0,-8.9262
225,2,65,1,240,0,0,-9.6585
225,2,66,-1,240,0,0,-0.70507
225,2,67,1,180,0,0,13.526
225,2,68,-1,180,0,0,7.4596
225,2,69,-1,240,0,0,8.2766
225,2,70,-1,240,0,0,-18.248
225,2,71,1,240,0,0,5.4494
225,2,72,-1,240,0,0,-2.116
225,2,73,-1,240,0,0,-10.082
225,2,74,1,180,0,0,-1.8179
225,2,75,1,180,0,0,-1.2295
225,2,76,-1,180,0,0,-16.145
225,2,77,-1,180,0,0,0.93328
225,2,78,1,240,0,0,7.3053
225,2,79,-1,240,0,0,-13.62
225,2,80,-1,240,0,0,7.2622
225,3,1,1,180,1,166,-16.049
225,3,2,-1,240,1,176,-16.017
225,3,3,1,180,1,186,13.062
225,3,4,-1,180,1,168,-0.20026
225,3,5,1,240,1,153,2.1059
225,3,6,1,240,1,160,-4.038
225,3,7,-1,180,1,177,26.768
225,3,8,1,180,1,174,1.4603
225,3,9,1,240,1,209,-5.8311
225,3,10,1,240,1,229,3.1797
225,3,11,1,240,1,234,-8.8355
225,3,12,-1,240,1,248,32.266
225,3,13,-1,240,1,232,-15.292
225,3,14,1,240,1,237,15.164
225,3,15,1,180,1,203,9.1684
225,3,16,-1,180,1,248,-8.8709
225,3,17,1,180,1,237,3.8652
225,3,18,1,240,1,232,2.5013
225,3,19,1,240,1,209,20.831
225,3,20,-1,180,1,224,2.655
225,3,21,-1,180,1,234,-4.3083
225,3,22,-1,240,1,234,0.97657
225,3,23,-1,240,1,199,-4.6815
225,3,24,-1,180,1,224,-8.4122
225,3,25,-1,240,1,221,-1.0594
225,3,26,1,240,1,253,-8.8749
225,3,27,1,240,1,229,4.9735
225,3,28,1,240,1,232,44.329
225,3,29,1,180,1,222,5.1057
225,3,30,1,180,1,221,12.916
225,3,31,-1,240,1,237,-4.7975
225,3,32,1,240,1,243,24.642
225,3,33,1,240,1,244,15.652
225,3,34,-1,180,1,275,24.956
225,3,35,1,180,1,237,126.6
225,3,36,-1,180,1,227,-5.1378
225,3,37,-1,240,1,257,-4.2269
225,3,38,1,180,1,267,16.896
225,3,39,1,180,1,212,2.572
225,3,40,-1,240,1,216,12.83
225,3,41,-1,180,1,229,5.5165
225,3,42,1,240,1,232,20.543
225,3,43,-1,240,1,244,8.5254
225,3,44,-1,180,1,245,1.0885
225,3,45,-1,180,1,252,-2.8905
225,3,46,1,180,1,212,1.3457
225,3,47,-1,240,1,211,17.862
225,3,48,1,180,1,236,11.326
225,3,49,-1,240,1,241,23.173
225,3,50,1,180,1,243,2.4992
225,3,51,1,180,1,195,-2.2469
225,3,52,-1,240,1,223,-6.3982
225,3,53,1,180,1,225,12.759
225,3,54,1,240,1,237,5.3276
225,3,55,-1,180,1,205,16.766
225,3,56,-1,180,1,197,20.915
225,3,57,-1,180,1,244,34.939
225,3,58,1,240,1,143,16.912
225,3,59,-1,180,1,180,1.939
225,3,60,-1,240,1,178,32.222
225,3,61,-1,240,1,149,43.864
225,3,62,1,240,1,172,-7.271
225,3,63,-1,180,1,206,-5.1177
225,3,64,-1,240,1,170,2.7098
225,3,65,1,180,1,192,3.2962
225,3,66,-1,180,1,246,2.6358
225,3,67,1,180,1,165,-12.353
225,3,68,-1,180,1,175,8.6641
225,3,69,-1,240,1,197,1.6841
225,3,70,1,240,1,190,-3.2711
225,3,71,1,240,1,203,4.4391
225,3,72,-1,240,1,174,-6.874
225,3,73,-1,180,1,155,-4.9075
225,3,74,1,240,1,150,-20.067
225,3,75,-1,240,1,167,7.0214
225,3,76,1,180,1,182,1.7397
225,3,77,1,180,1,194,1.0656
225,3,78,1,180,1,217,48.772
225,3,79,-1,240,1,207,2.0194
225,3,80,-1,180,1,159,1.8205
225,4,1,1,180,0,0,2.2333
225,4,2,1,240,0,0,-1.2724
225,4,3,-1,180,0,0,15.046
225,4,4,1,240,0,0,4.9935
225,4,5,-1,240,0,0,-175.17
225,4,6,1,180,0,0,11.65
225,4,7,1,240,0,0,8.5176
225,4,8,1,240,0,0,163.96
225,4,9,1,240,0,0,1.7148
225,4,10,1,240,0,0,49.121
225,4,11,1,180,0,0,4.7701
225,4,12,1,180,0,0,13.285
225,4,13,1,180,0,0,3.5825
225,4,14,-1,180,0,0,10.611
225,4,15,1,240,0,0,-0.63714
225,4,16,-1,240,0,0,-9.6478
225,4,17,1,240,0,0,-60.798
225,4,18,-1,240,0,0,-7.7624
225,4,19,1,180,0,0,-5.9047
225,4,20,-1,240,0,0,4.1927
225,4,21,-1,180,0,0,-0.24808
225,4,22,-1,240,0,0,4.8729
225,4,23,-1,180,0,0,1.8779
225,4,24,-1,180,0,0,-7.2399
225,4,25,1,180,0,0,8.9199
225,4,26,1,240,0,0,-8.5825
225,4,27,1,240,0,0,-15.443
225,4,28,-1,240,0,0,7.8619
225,4,29,1,240,0,0,0.63855
225,4,30,-1,180,0,0,-4.5736
225,4,31,1,240,0,0,8.9825
225,4,32,-1,180,0,0,-5.0209
225,4,33,-1,240,0,0,-6.4743
225,4,34,-1,180,0,0,-3.8746
225,4,35,1,180,0,0,4.3833
225,4,36,1,180,0,0,-2.6862
225,4,37,-1,240,0,0,0.31131
225,4,38,-1,240,0,0,-3.7144
225,4,39,1,180,0,0,18.835
225,4,40,-1,240,0,0,-9.4117
225,4,41,-1,180,0,0,2.5256
225,4,42,1,240,0,0,3.0587
225,4,43,1,180,0,0,9.1071
225,4,44,-1,240,0,0,-4.7019
225,4,45,-1,180,0,0,6.2159
225,4,46,1,240,0,0,-20.257
225,4,47,1,180,1,0,9.3953
225,4,48,-1,240,0,0,-10.439
225,4,49,1,180,0,0,1.5989
225,4,50,-1,240,0,0,5.142
225,4,51,-1,180,0,0,-5.8502
225,4,52,1,240,0,0,4.7893
225,4,53,-1,240,0,0,2.8972
225,4,54,-1,240,0,0,-2.1962
225,4,55,-1,180,0,0,-1.0382
225,4,56,1,180,0,0,12.101
225,4,57,1,240,0,0,-7.901
225,4,58,-1,180,0,0,5.8776
225,4,59,-1,180,0,0,-4.8743
225,4,60,-1,180,0,0,-4.507
225,4,61,-1,240,0,0,-6.2269
225,4,62,-1,180,0,0,1.2999
225,4,63,1,240,0,0,-4.6255
225,4,64,-1,180,0,0,11.268
225,4,65,-1,240,0,0,-3.6108
225,4,66,1,180,0,0,-6.3841
225,4,67,1,180,0,0,-8.5274
225,4,68,-1,180,0,0,9.5804
225,4,69,1,180,0,0,8.151
225,4,70,1,180,0,0,-16.575
225,4,71,1,240,0,0,2.8319
225,4,72,-1,240,0,0,-2.6937
225,4,73,-1,240,0,0,-4.6592
225,4,74,-1,180,0,0,-11.668
225,4,75,-1,180,0,0,2.2049
225,4,76,-1,240,0,0,-2.9812
225,4,77,1,240,0,0,-8.2161
225,4,78,1,180,0,0,130.81
225,4,79,1,240,0,0,11.323
225,4,80,1,180,0,0,2.2204
311,1,1,1,240,0,0,-36.666
311,1,2,1,240,1,105,18.102
311,1,3,1,180,1,11,5.7225
311,1,4,-1,180,1,141,26.779
311,1,5,-1,240,1,94,30.842
311,1,6,1,180,1,113,12.862
311,1,7,-1,240,1,0,18.33
311,1,8,1,180,1,134,21.243
311,1,9,-1,180,1,125,28.39
311,1,10,-1,240,1,131,7.6796
311,1,11,1,180,1,120,2.7066
311,1,12,-1,180,1,140,18.48
311,1,13,1,240,1,159,28.601
311,1,14,-1,240,1,136,21.198
311,1,15,1,180,1,125,27.059
311,1,16,1,180,1,136,21.741
311,1,17,-1,240,1,128,31.214
311,1,18,-1,180,1,124,38.663
311,1,19,1,240,1,110,11.624
311,1,20,-1,180,1,87,12.453
311,1,21,-1,240,1,111,1.4677
311,1,22,1,180,1,144,12.573
311,1,23,1,180,1,15,2.3825
311,1,24,-1,240,1,15,-9.0054
311,1,25,-1,240,1,142,20.952
311,1,26,1,180,1,147,15.645
311,1,27,-1,180,1,133,10.31
311,1,28,1,240,1,136,21.272
311,1,29,-1,240,1,148,32.47
311,1,30,1,240,1,107,5.6057
311,1,31,-1,180,1,146,14.671
311,1,32,1,240,1,122,6.4938
311,1,33,-1,240,1,132,32.127
311,1,34,-1,180,1,169,-8.8755
311,1,35,-1,180,1,142,1.7561
311,1,36,1,240,1,143,24.388
311,1,37,-1,180,1,123,3.0208
311,1,38,1,180,1,127,-2.3975
311,1,39,-1,180,1,119,15.875
311,1,40,-1,180,1,21,10.723
311,1,41,1,240,1,138,-5.9088
311,1,42,-1,240,1,133,-1.0741
311,1,43,1,240,0,0,12.247
311,1,44,-1,240,1,15,8.1145
311,1,45,-1,180,1,76,-7.8437
311,1,46,1,240,1,107,11.863
311,1,47,-1,240,1,91,-6.6052
311,1,48,1,180,1,114,-10.793
311,1,49,1,180,0,0,-21.118
311,1,50,-1,240,1,132,13.74
311,1,51,1,180,1,123,-11.323
311,1,52,1,180,1,16,-1.9291
311,1,53,1,240,1,134,11.878
311,1,54,-1,180,1,156,-8.7255
311,1,55,-1,240,1,17,16.037
311,1,56,-1,180,1,122,23.575
311,1,57,1,180,1,142,30.202
311,1,58,-1,240,1,115,-4.4936
311,1,59,1,180,1,15,-18.163
311,1,60,-1,240,0,0,8.1671
311,1,61,-1,180,1,116,4.8517
311,1,62,1,240,1,115,18.983
311,1,63,-1,180,1,92,36.013
311,1,64,1,240,1,130,2.4111
311,1,65,1,180,1,127,-15.845
311,1,66,1,240,1,127,-17.454
311,1,67,1,240,1,156,12.758
311,1,68,1,240,1,112,3.3646
311,1,69,1,180,1,118,26.726
311,1,70,-1,240,1,45,-3.5681
311,1,71,-1,180,0,0,1.7321
311,1,72,-1,240,1,138,24.749
311,1,73,-1,240,1,139,27.355
311,1,74,1,180,1,0,0.7141
311,1,75,1,240,1,136,43.278
311,1,76,1,240,1,120,1.993
311,1,77,1,180,1,104,-0.26055
311,1,78,1,240,1,167,10.893
311,1,79,-1,180,1,138,32.67
311,1,80,-1,180,1,140,4.5153
311,2,1,1,240,0,0,-9.3452
311,2,2,-1,180,0,0,-2.6279
311,2,3,1,180,0,0,-10.914
311,2,4,-1,180,0,0,6.1102
311,2,5,-1,180,0,0,6.6316
311,2,6,1,240,0,0,-9.3116
311,2,7,-1,240,0,0,1.1244
311,2,8,-1,240,0,0,-46.017
311,2,9,-1,240,0,0,2.4757
311,2,10,-1,240,0,0,7.4018
311,2,11,1,180,0,0,13.644
311,2,12,-1,180,0,0,1.3598
311,2,13,-1,180,0,0,3.8051
311,2,14,-1,240,0,0,4.3624
311,2,15,-1,240,0,0,23.293
311,2,16,-1,240,0,0,3.1525
311,2,17,-1,240,0,0,9.4247
311,2,18,1,240,0,0,-15.909
311,2,19,-1,180,0,0,8.3398
311,2,20,1,180,0,0,-14.7
311,2,21,-1,240,0,0,4.5072
311,2,22,1,180,0,0,-12.56
311,2,23,-1,240,0,0,-9.5261
311,2,24,1,240,0,0,-17.877
311,2,25,1,180,0,0,14.877
311,2,26,1,240,0,0,9.8133
311,2,27,1,240,0,0,-19.973
311,2,28,1,180,0,0,-0.62877
311,2,29,1,180,0,0,9.1737
311,2,30,1,180,0,0,-13.458
311,2,31,-1,180,0,0,-6.1969
311,2,32,-1,240,0,0,-3.9588
311,2,33,-1,180,0,0,-1.0863
311,2,34,1,240,0,0,-47.402
311,2,35,-1,180,0,0,7.7047
311,2,36,1,240,0,0,-23.858
311,2,37,1,240,0,0,0.43226
311,2,38,1,180,0,0,-5.4899
311,2,39,-1,180,0,0,-16.156
311,2,40,-1,240,0,0,-32.713
311,2,41,-1,240,0,0,-9.2586
311,2,42,-1,180,0,0,0.99515
311,2,43,-1,240,0,0,5.3469
311,2,44,1,180,0,0,1.9263
311,2,45,-1,180,0,0,-13.206
311,2,46,1,240,0,0,-0.54443
311,2,47,1,240,0,0,-15.122
311,2,48,-1,240,0,0,-4.9785
311,2,49,-1,180,0,0,15.845
311,2,50,1,240,0,0,-26.401
311,2,51,1,240,0,0,3.0614
311,2,52,1,240,0,0,-7.8835
311,2,53,1,240,0,0,-9.7342
311,2,54,1,180,0,0,13.528
311,2,55,1,180,0,0,-13.152
311,2,56,-1,180,0,0,6.7855
311,2,57,1,240,0,0,2.0404
311,2,58,-1,180,0,0,11.389
311,2,59,-1,180,0,0,9.0176
311,2,60,1,240,0,0,-8.5193
311,2,61,-1,180,0,0,15.438
311,2,62,1,180,0,0,-13.216
311,2,63,1,240,0,0,-21.164
311,2,64,-1,240,0,0,-10.518
311,2,65,1,240,0,0,-34.633
311,2,66,-1,180,0,0,8.0327
311,2,67,1,180,0,0,-9.7798
311,2,68,1,240,0,0,4.3541
311,2,69,-1,180,0,0,21.753
311,2,70,-1,180,0,0,0.33274
311,2,71,1,180,0,0,17.748
311,2,72,1,180,0,0,-11.116
311,2,73,1,180,0,0,-2.7782
311,2,74,-1,240,0,0,8.1173
311,2,75,1,180,0,0,-11.29
311,2,76,-1,240,0,0,5.2586
311,2,77,1,180,0,0,-9.3281
311,2,78,-1,240,0,0,1.4224
311,2,79,-1,240,0,0,26.421
311,2,80,1,180,0,0,18.603
311,3,1,-1,180,1,137,7.0155
311,3,2,-1,240,1,101,11.706
311,3,3,1,180,1,120,10.075
311,3,4,1,180,1,97,4.0224
311,3,5,1,180,1,106,2.3297
311,3,6,1,240,1,127,-3.147
311,3,7,-1,240,1,117,-9.9954
311,3,8,1,180,1,0,22.647
311,3,9,1,180,1,108,3.7694
311,3,10,-1,180,1,125,6.4781
311,3,11,-1,180,1,114,4.5729
311,3,12,1,180,1,0,3.8889
311,3,13,1,240,0,0,-6.0108
311,3,14,-1,240,1,15,-0.51484
311,3,15,1,180,1,15,-6.4191
311,3,16,1,180,1,15,5.2346
311,3,17,1,240,1,120,17.573
311,3,18,1,240,1,15,-2.2538
311,3,19,-1,180,1,58,12.745
311,3,20,-1,180,0,0,3.8494
311,3,21,1,180,1,6,-9.3722
311,3,22,-1,180,1,16,-12.627
311,3,23,1,180,1,15,-1.8492
311,3,24,1,180,0,0,-7.0082
311,3,25,1,180,1,15,6.8728
311,3,26,-1,180,1,77,5.6828
311,3,27,-1,240,1,15,-9.1514
311,3,28,-1,240,1,29,0.5476
311,3,29,1,180,1,15,-3.2592
311,3,30,-1,240,1,53,0.7776
311,3,31,1,240,1,117,-12.509
311,3,32,-1,240,0,0,-39.595
311,3,33,1,240,1,0,-10.918
311,3,34,-1,180,1,152,11.789
311,3,35,1,240,1,135,17.621
311,3,36,-1,240,1,125,-5.7097
311,3,37,1,240,1,134,-7.9259
311,3,38,1,180,1,129,-10.473
311,3,39,-1,180,1,127,19.998
311,3,40,-1,180,1,0,-12.028
311,3,41,1,240,1,141,23.307
311,3,42,-1,240,1,0,6.8815
311,3,43,1,240,1,148,-1.8614
311,3,44,-1,240,1,0,3.3413
311,3,45,-1,180,1,143,30.672
311,3,46,-1,240,1,0,-7.6225
311,3,47,1,240,1,143,28.348
311,3,48,-1,240,1,154,41.98
311,3,49,-1,240,1,132,3.6532
311,3,50,-1,240,1,144,10.789
311,3,51,-1,180,1,150,0.47979
311,3,52,1,180,1,139,6.1056
311,3,53,1,240,1,163,41.058
311,3,54,1,240,1,123,15.373
311,3,55,1,240,1,143,-6.6724
311,3,56,-1,240,1,140,-16.971
311,3,57,1,180,1,125,-9.6862
311,3,58,1,240,1,106,-17.582
311,3,59,-1,180,1,104,9.5396
311,3,60,-1,180,1,159,15.048
311,3,61,1,180,1,152,10.522
311,3,62,1,240,1,154,-6.6655
311,3,63,-1,180,1,137,18.967
311,3,64,-1,240,1,163,0.55891
311,3,65,1,240,1,143,-1.0256
311,3,66,-1,240,1,126,-4.3805
311,3,67,-1,240,1,122,12.557
311,3,68,1,240,1,139,21.184
311,3,69,-1,180,1,141,-8.3733
311,3,70,1,180,1,127,-1.7337
311,3,71,1,180,1,129,10.171
311,3,72,-1,180,1,128,11.205
311,3,73,1,240,1,160,8.1376
311,3,74,1,180,1,146,13.547
311,3,75,-1,240,1,0,6.2159
311,3,76,-1,240,1,145,16.762
311,3,77,-1,180,1,139,-16.924
311,3,78,-1,180,1,144,11.404
311,3,79,-1,180,1,164,6.1557
311,3,80,1,240,1,122,22.571
311,4,1,1,180,0,0,0.98933
311,4,2,-1,180,0,0,4.4043
311,4,3,-1,240,0,0,1.7507
311,4,4,-1,240,0,0,-16.062
311,4,5,1,240,0,0,7.9729
311,4,6,-1,240,0,0,11.622
311,4,7,-1,240,0,0,-2.5234
311,4,8,1,240,0,0,1.5083
311,4,9,1,180,0,0,-28.338
311,4,10,1,240,0,0,-15.996
311,4,11,1,240,0,0,-21.45
311,4,12,-1,180,0,0,-10.259
311,4,13,1,180,0,0,-13.325
311,4,14,-1,180,0,0,9.8106
311,4,15,1,180,0,0,-12.386
311,4,16,1,240,0,0,1.912
311,4,17,1,180,0,0,13.507
311,4,18,1,180,0,0,-7.8898
311,4,19,-1,180,0,0,-19.802
311,4,20,-1,180,0,0,-12.021
311,4,21,-1,180,0,0,6.3828
311,4,22,1,240,0,0,16.402
311,4,23,1,240,0,0,-10.803
311,4,24,1,180,1,15,-11.172
311,4,25,-1,180,0,0,-6.4003
311,4,26,1,180,0,0,1.9884
311,4,27,1,240,0,0,-33.717
311,4,28,-1,180,0,0,13.95
311,4,29,-1,240,0,0,-24.25
311,4,30,1,180,0,0,-26.374
311,4,31,-1,240,0,0,-10.214
311,4,32,1,240,0,0,-31.681
311,4,33,-1,180,0,0,-16.614
311,4,34,-1,180,0,0,6.621
311,4,35,1,240,0,0,-2.0706
311,4,36,1,180,0,0,-1.9077
311,4,37,1,240,0,0,-0.97128
311,4,38,-1,180,0,0,-11.641
311,4,39,-1,180,0,0,-0.76616
311,4,40,1,240,0,0,-18.231
311,4,41,1,240,0,0,0.19516
311,4,42,1,180,0,0,-27.649
311,4,43,-1,240,0,0,-1.8137
311,4,44,-1,180,0,0,0.32197
311,4,45,-1,180,0,0,-17.302
311,4,46,1,180,0,0,-23.987
311,4,47,1,180,0,0,-23.745
311,4,48,-1,240,0,0,20.834
311,4,49,-1,180,0,0,-5.2808
311,4,50,-1,180,0,0,15.449
311,4,51,1,180,0,0,-23.912
311,4,52,-1,240,0,0,7.447
311,4,53,-1,240,0,0,-14.602
311,4,54,-1,240,0,0,-28.95
311,4,55,-1,240,0,0,-15.988
311,4,56,-1,240,0,0,6.843
311,4,57,1,240,0,0,-10.343
311,4,58,1,180,0,0,-7.2392
311,4,59,-1,180,0,0,0.95503
311,4,60,1,180,0,0,-0.98794
311,4,61,-1,240,0,0,5.915
311,4,62,-1,240,0,0,11.07
311,4,63,1,240,0,0,3.9932
311,4,64,-1,240,0,0,19.535
311,4,65,1,240,0,0,-12.348
311,4,66,-1,240,0,0,22.015
311,4,67,1,180,0,0,-24.821
311,4,68,1,180,0,0,-17.845
311,4,69,1,240,0,0,-1.6791
311,4,70,1,240,0,0,10.321
311,4,71,-1,240,0,0,12.552
311,4,72,1,180,0,0,0.16051
311,4,73,1,240,0,0,-9.5513
311,4,74,-1,240,0,0,10.361
311,4,75,-1,180,0,0,-1.8872
311,4,76,1,180,0,0,-27.096
311,4,77,1,240,0,0,-13.902
311,4,78,-1,180,0,0,12.657
311,4,79,-1,240,0,0,-14.137
311,4,80,-1,180,0,0,-29.646
242,1,1,1,240,0,0,-17.364
242,1,2,-1,180,1,0,16.241
242,1,3,-1,180,0,0,2.6299
242,1,4,1,240,0,0,5.539
242,1,5,-1,240,0,0,-10.864
242,1,6,1,240,0,0,-4.3672
242,1,7,1,180,0,0,-6.4934
242,1,8,1,180,1,173,-13.513
242,1,9,1,240,0,0,-9.3396
242,1,10,1,240,0,0,-9.4281
242,1,11,-1,180,1,118,7.4116
242,1,12,1,180,1,293,19.715
242,1,13,-1,180,1,314,8.155
242,1,14,1,180,1,241,5.7032
242,1,15,1,180,1,0,11.67
242,1,16,-1,240,1,0,-11.781
242,1,17,-1,180,1,340,6.4689
242,1,18,-1,180,1,0,-6.4938
242,1,19,1,240,1,145,4.1851
242,1,20,-1,180,0,0,1.1547
242,1,21,1,240,1,0,5.9708
242,1,22,1,240,1,0,-1.0737
242,1,23,1,180,1,0,10.386
242,1,24,1,240,1,200,3.8311
242,1,25,-1,180,1,233,-5.5142
242,1,26,-1,240,1,201,-1.4578
242,1,27,1,180,1,0,6.8716
242,1,28,1,240,1,0,21.936
242,1,29,-1,180,1,203,6.8789
242,1,30,1,240,1,209,7.6701
242,1,31,1,240,1,311,-3.0138
242,1,32,-1,240,1,174,9.5305
242,1,33,-1,240,1,0,11.65
242,1,34,-1,240,1,257,-8.4576
242,1,35,1,240,1,0,4.7797
242,1,36,1,180,1,0,0.2455
242,1,37,-1,240,1,311,5.4126
242,1,38,1,240,1,0,-12.805
242,1,39,-1,240,0,0,-5.1156
242,1,40,-1,240,1,283,-18.335
242,1,41,-1,180,1,316,19.925
242,1,42,-1,240,1,367,12.373
242,1,43,1,180,1,0,0.32505
242,1,44,1,180,1,0,3.0387
242,1,45,-1,240,1,380,-3.1405
242,1,46,-1,180,1,319,7.4076
242,1,47,-1,240,1,272,3.1198
242,1,48,-1,180,1,262,-3.4201
242,1,49,-1,240,1,206,16.504
242,1,50,1,240,1,181,10.805
242,1,51,-1,180,1,172,6.1654
242,1,52,-1,180,1,244,0.70403
242,1,53,-1,240,1,322,-6.6755
242,1,54,-1,180,1,0,-1.4106
242,1,55,-1,180,1,202,0.92373
242,1,56,1,180,1,197,-6.0656
242,1,57,-1,180,1,285,-13.716
242,1,58,1,180,1,366,8.8815
242,1,59,-1,240,1,0,10.883
242,1,60,1,240,1,0,-1.9756
242,1,61,-1,180,1,0,9.3596
242,1,62,1,180,1,0,3.8348
242,1,63,1,240,1,293,-3.6556
242,1,64,-1,240,1,356,-5.9795
242,1,65,-1,180,1,339,0.53707
242,1,66,-1,240,1,350,-31.527
242,1,67,-1,180,1,389,3.3751
242,1,68,1,240,1,293,-1.4307
242,1,69,1,240,1,325,16.833
242,1,70,-1,240,1,0,8.3072
242,1,71,1,180,1,0,10.814
242,1,72,1,180,1,320,-11.781
242,1,73,1,180,1,355,9.1039
242,1,74,1,240,1,274,3.7583
242,1,75,-1,240,1,244,-3.1572
242,1,76,1,180,1,0,-2.958
242,1,77,1,180,1,401,-4.3842
242,1,78,-1,240,1,274,2.4158
242,1,79,1,180,1,406,9.4375
242,1,80,1,180,1,0,-1.7426
242,2,1,-1,180,0,0,-1.9396
242,2,2,1,240,0,0,6.7446
242,2,3,1,240,0,0,12.292
242,2,4,-1,180,0,0,2.1643
242,2,5,1,180,0,0,-3.8656
242,2,6,1,240,0,0,-4.1603
242,2,7,-1,240,0,0,4.5218
242,2,8,1,180,0,0,-13.08
242,2,9,1,180,0,0,-1.0636
242,2,10,-1,180,0,0,-4.3373
242,2,11,1,180,0,0,-3.9719
242,2,12,1,240,0,0,-3.134
242,2,13,-1,180,0,0,3.2337
242,2,14,1,180,0,0,3.9429
242,2,15,1,240,0,0,-7.3941
242,2,16,-1,180,0,0,3.57
242,2,17,-1,240,0,0,-5.3765
242,2,18,-1,180,0,0,0.43903
242,2,19,-1,240,0,0,5.2645
242,2,20,-1,180,0,0,2.9895
242,2,21,-1,180,0,0,-4.1885
242,2,22,1,240,0,0,2.3567
242,2,23,1,180,0,0,-4.9026
242,2,24,1,240,0,0,-115.84
242,2,25,1,240,0,0,-4.2663
242,2,26,-1,240,0,0,-10.125
242,2,27,1,180,0,0,-4.676
242,2,28,-1,180,0,0,-1.0389
242,2,29,-1,180,0,0,6.0491
242,2,30,-1,240,0,0,2.7952
242,2,31,1,240,0,0,2.9541
242,2,32,-1,180,0,0,4.6717
242,2,33,1,180,0,0,-4.0502
242,2,34,-1,180,0,0,0.8921
242,2,35,-1,240,0,0,5.1333
242,2,36,1,240,0,0,0.51388
242,2,37,-1,240,0,0,3.8025
242,2,38,-1,180,0,0,-1.0845
242,2,39,-1,180,0,0,-7.1877
242,2,40,-1,240,0,0,-13.415
242,2,41,1,240,0,0,-13.739
242,2,42,-1,180,0,0,13.228
242,2,43,-1,180,0,0,-0.16369
242,2,44,1,180,0,0,2.6627
242,2,45,-1,240,0,0,0.54923
242,2,46,1,180,0,0,6.0574
242,2,47,1,240,0,0,-5.0593
242,2,48,-1,240,0,0,-0.83736
242,2,49,-1,240,0,0,4.0966
242,2,50,1,180,0,0,7.6939
242,2,51,-1,240,0,0,2.6657
242,2,52,1,180,0,0,-1.8733
242,2,53,1,240,0,0,-8.5346
242,2,54,-1,240,0,0,0.048498
242,2,55,1,240,0,0,-5.8067
242,2,56,-1,240,0,0,-5.3955
242,2,57,1,240,0,0,-2.7015
242,2,58,-1,240,0,0,2.44
242,2,59,-1,240,0,0,5.1491
242,2,60,1,180,0,0,-2.1749
242,2,61,-1,180,0,0,-4.8874
242,2,62,-1,180,1,231,15.363
242,2,63,1,240,0,0,1.8477
242,2,64,-1,240,0,0,-16.349
242,2,65,1,240,0,0,9.1618
242,2,66,-1,180,0,0,-2.986
242,2,67,1,180,0,0,-14.306
242,2,68,-1,240,0,0,-13.865
242,2,69,-1,180,0,0,-4.8512
242,2,70,1,180,0,0,2.4316
242,2,71,1,240,0,0,5.2111
242,2,72,1,240,1,430,1.6824
242,2,73,1,180,0,0,-2.433
242,2,74,1,180,0,0,-2.7533
242,2,75,1,240,1,354,20.64
242,2,76,1,180,0,0,-4.4372
242,2,77,-1,240,0,0,-7.1767
242,2,78,1,180,0,0,-2.6351
242,2,79,1,180,0,0,-0.90691
242,2,80,-1,240,0,0,2.8154
242,3,1,1,180,0,0,6.5728
242,3,2,1,240,1,227,-0.16282
242,3,3,1,240,1,235,-0.2664
242,3,4,1,240,1,359,6.0366
242,3,5,-1,240,1,271,0.42763
242,3,6,-1,240,1,350,13.364
242,3,7,-1,240,1,0,-1.0461
242,3,8,-1,240,1,362,-0.54394
242,3,9,1,180,1,454,-5.2705
242,3,10,-1,180,1,378,1.6171
242,3,11,-1,240,1,0,-4.8941
242,3,12,1,240,1,0,4.6714
242,3,13,-1,240,1,0,10.448
242,3,14,-1,180,1,0,10.539
242,3,15,-1,240,1,402,11.231
242,3,16,-1,240,1,469,21.905
242,3,17,1,180,1,435,3.1564
242,3,18,1,180,1,0,14.458
242,3,19,1,180,1,0,-7.5887
242,3,20,1,180,0,0,-1.2583
242,3,21,1,180,1,347,7.0607
242,3,22,-1,240,1,0,10.577
242,3,23,1,240,1,232,0.27098
242,3,24,-1,180,1,420,-5.1714
242,3,25,1,180,1,0,-2.4962
242,3,26,1,180,1,0,6.3305
242,3,27,1,180,1,373,-10.87
242,3,28,-1,240,1,0,-10.748
242,3,29,1,240,1,332,7.3676
242,3,30,-1,240,1,401,14.075
242,3,31,1,240,1,435,-2.3471
242,3,32,1,240,1,358,-11.107
242,3,33,-1,180,1,0,3.5065
242,3,34,-1,180,1,304,-2.6514
242,3,35,-1,180,1,416,12.928
242,3,36,1,180,1,317,3.1882
242,3,37,-1,180,1,240,-9.0069
242,3,38,-1,180,1,309,11.919
242,3,39,-1,180,1,325,15.595
242,3,40,1,180,1,384,-5.5755
242,3,41,1,180,1,398,5.5722
242,3,42,-1,180,1,280,3.7479
242,3,43,1,240,1,266,2.1311
242,3,44,1,240,1,230,2.4814
242,3,45,1,240,1,270,-3.9285
242,3,46,1,180,1,297,6.2814
242,3,47,-1,180,1,350,-8.6518
242,3,48,-1,180,1,400,-0.4468
242,3,49,1,240,1,232,-3.4329
242,3,50,-1,180,1,200,-5.2685
242,3,51,1,180,1,203,-4.9129
242,3,52,1,240,1,241,-0.519
242,3,53,-1,240,1,180,-9.8446
242,3,54,1,240,1,204,-5.6082
242,3,55,-1,240,1,227,4.9873
242,3,56,-1,180,1,196,0.78742
